# Time-averaged data for fix data_out
# TimeStep c_thermo_temp c_thermo_press v_density v_vol
14434000 316.948 1414.98 1.20239 39504.1
14436000 316.063 -2904.09 1.20872 39297.4
14438000 309.653 1590.96 1.20693 39355.5
14440000 313.818 -54.0397 1.1934 39801.7
14442000 306.188 461.418 1.20225 39508.6
14444000 312.626 -2469.43 1.19553 39730.7
14446000 307.252 -612.317 1.19577 39722.9
14448000 309.5 -312.835 1.20543 39404.5
14450000 310.028 1487.54 1.20852 39303.6
14452000 314.23 -1106.78 1.19895 39617.5
14454000 316.845 1805.27 1.20578 39393.1
14456000 306.003 1563.29 1.20793 39322.9
14458000 316.806 -789.54 1.20385 39456.4
14460000 318.808 -492.671 1.21573 39070.7
14462000 308.562 1303.15 1.20555 39400.4
14464000 311.121 -460.545 1.1956 39728.6
14466000 308.188 -1116.93 1.19062 39894.6
14468000 318.035 1875.43 1.18986 39920.1
14470000 315.952 -697.91 1.1869 40019.7
14472000 306.234 -3581.61 1.18807 39980.2
14474000 318.857 -1714.9 1.19007 39913.2
14476000 308.509 -1199.74 1.1972 39675.4
14478000 308.58 -1042.37 1.19065 39893.8
14480000 313.465 -204.52 1.20732 39342.9
14482000 313.568 26.0932 1.19172 39857.8
14484000 315.697 -784.575 1.20551 39402
14486000 317.289 1126.6 1.20262 39496.5
14488000 312.671 745.349 1.19907 39613.5
14490000 306.829 -2417.2 1.20036 39571
14492000 310.153 105.969 1.20356 39465.8
14494000 308.279 -558.012 1.20505 39416.8
14496000 307.941 -471.295 1.20565 39397.4
14498000 309.889 -905.346 1.19814 39644.1
14500000 312.094 -696.038 1.19791 39651.9
14502000 311.795 944.865 1.20762 39332.9
14504000 314.48 1236.85 1.19411 39777.9
14506000 310.437 212.946 1.1995 39599.1
14508000 320.561 -1697.32 1.20031 39572.5
14510000 313.426 17.6167 1.19867 39626.7
14512000 318.786 601.217 1.1961 39711.9
14514000 307.228 334.246 1.19475 39756.9
14516000 319.705 957.801 1.20544 39404.3
14518000 316.755 -348.82 1.20127 39541
14520000 314.038 -1600.75 1.20107 39547.4
14522000 306.013 -332.011 1.20482 39424.5
14524000 311.935 1136.3 1.21336 39147
14526000 309.374 -344.457 1.2027 39494
14528000 310.058 -120.238 1.21398 39127
14530000 312.134 -1345.27 1.19846 39633.6
14532000 317.167 1769.3 1.20258 39497.8
14534000 310.327 -2262.34 1.19598 39715.7
14536000 315.219 -472.93 1.19403 39780.6
14538000 313.646 -760.972 1.20357 39465.3
14540000 305.238 -1713.26 1.20696 39354.4
14542000 313.652 -980.484 1.20388 39455.1
14544000 312.809 1166.92 1.20394 39453.1
14546000 314.068 -1321.89 1.20167 39527.8
14548000 311.286 -788.092 1.19995 39584.4
14550000 309.726 -933.024 1.20057 39564
14552000 326.144 1286.05 1.20763 39332.6
14554000 307.783 -598.337 1.20269 39494.2
14556000 311.262 151.208 1.19365 39793.2
14558000 313.91 -1349.7 1.19681 39688.3
14560000 316.294 -867.522 1.19552 39731.2
14562000 319.995 657.45 1.2026 39497.2
14564000 309.869 -1411.93 1.20025 39574.5
14566000 319.405 1082.03 1.19816 39643.7
14568000 318.279 -1586.17 1.19639 39702.3
14570000 311.241 20.3005 1.20222 39509.7
14572000 319.701 1999.02 1.19406 39779.8
14574000 318.269 -315.651 1.19346 39799.8
14576000 302.384 -318.247 1.19525 39740.1
14578000 320.754 1442.78 1.20036 39571
14580000 312.984 -626.274 1.19541 39734.6
14582000 310.695 1080.93 1.20439 39438.6
14584000 313.659 -2614.37 1.20825 39312.6
14586000 315.773 34.6269 1.19431 39771.5
14588000 310.792 -154.46 1.20297 39484.9
14590000 308.226 478.46 1.19891 39618.6
14592000 311.482 -1252.75 1.19351 39798.1
14594000 302.39 -2955.89 1.18632 40039.2
14596000 306.473 3646.28 1.20397 39452.1
14598000 313.048 56.8173 1.19672 39691.2
14600000 315.131 -266.241 1.20949 39272.1
14602000 305.903 -59.024 1.19617 39709.6
14604000 319.79 -749.332 1.18979 39922.5
14606000 314.174 1088.65 1.201 39549.7
14608000 307.639 -174.546 1.20781 39326.7
14610000 309.154 -1887.12 1.2098 39262.2
14612000 319.259 -394.017 1.20666 39364.4
14614000 310.634 -998.869 1.19863 39628.1
14616000 308.272 -425.432 1.20639 39373
14618000 311.265 535.986 1.19498 39748.9
14620000 310.756 281.934 1.19924 39608
14622000 305.524 826.498 1.20654 39368.1
14624000 312.318 -801.022 1.19133 39870.9
14626000 318.243 -970.205 1.20964 39267.2
14628000 314.868 766.507 1.20693 39355.6
14630000 312.088 258.85 1.21775 39005.8
14632000 321.463 382.126 1.21176 39198.5
14634000 308.302 851.795 1.20556 39400.3
14636000 314.254 -111.438 1.20112 39545.8
14638000 311.187 466.566 1.20232 39506.5
14640000 306.389 -329.14 1.19324 39807.1
14642000 312.435 -213.752 1.20513 39414.2
14644000 312.554 976.883 1.20818 39314.7
14646000 312.935 -1041.11 1.19907 39613.5
14648000 310.715 -105.847 1.20102 39549.1
14650000 310.837 288.662 1.2129 39161.9
14652000 315.595 354.016 1.21276 39166.2
14654000 314.056 392.257 1.20368 39461.9
14656000 313.975 -660.853 1.19643 39700.9
14658000 313.142 960.542 1.21704 39028.7
14660000 307.082 -293.84 1.20582 39391.7
14662000 311.854 -825.128 1.20238 39504.3
14664000 306.573 967.936 1.20449 39435.3
14666000 310.818 -1076.77 1.20844 39306.2
14668000 313.486 994.761 1.19455 39763.3
14670000 320.862 604.286 1.20259 39497.6
14672000 311.528 713.029 1.19342 39800.9
14674000 309.409 -741.869 1.1969 39685.2
14676000 314.678 -491.36 1.20201 39516.6
14678000 309.652 15.1093 1.20044 39568.2
14680000 314.784 -303.694 1.20039 39570
14682000 309.95 2194.68 1.20269 39494.3
14684000 310.851 299.221 1.20506 39416.7
14686000 311.748 445.409 1.20766 39331.6
14688000 306.786 -914.596 1.1964 39701.8
14690000 313.712 -326.484 1.19302 39814.4
14692000 310.601 -2530.21 1.20044 39568.3
14694000 314.466 566.886 1.21173 39199.6
14696000 315.342 2097.36 1.2039 39454.7
14698000 314.511 -1836.82 1.20003 39581.7
14700000 315.695 2643.38 1.21207 39188.6
14702000 308.36 -1559.96 1.19674 39690.7
14704000 318.202 162.831 1.20205 39515.3
14706000 310.757 575.016 1.20366 39462.5
14708000 314.806 -53.7963 1.1947 39758.4
14710000 318.832 457.511 1.19597 39716.1
14712000 312.479 -1843.25 1.18364 40130
14714000 315.265 -624.17 1.20262 39496.6
14716000 305.069 2626.99 1.19529 39738.9
14718000 316.737 410.244 1.18648 40033.7
14720000 312.678 -639.893 1.20897 39288.9
14722000 317.929 -1764.16 1.20206 39515
14724000 312.426 2007.7 1.2001 39579.4
14726000 312.471 -485.65 1.20502 39417.9
14728000 313.54 6.86494 1.19791 39652
14730000 315.66 -485.425 1.20825 39312.4
14732000 307.655 2152.89 1.21129 39213.8
14734000 312.734 3713.25 1.21347 39143.4
14736000 309.555 -184.812 1.20041 39569.3
14738000 312.974 1502.24 1.1998 39589.3
14740000 315.009 -97.5269 1.20471 39428.2
14742000 311.616 -285.898 1.20571 39395.4
14744000 314.836 88.5293 1.19849 39632.8
14746000 308.017 23.4203 1.195 39748.4
14748000 310.133 -2330.62 1.19474 39757.2
14750000 317.208 1278.55 1.20072 39558.9
14752000 307.786 1141.83 1.19851 39632
14754000 312.256 -344.26 1.20816 39315.3
14756000 308.743 -1204.91 1.20456 39432.8
14758000 313.52 7.67651 1.20342 39470.2
14760000 311.222 981.821 1.1989 39619.2
14762000 312.519 104.712 1.20419 39445
14764000 310.254 947.783 1.20135 39538.1
14766000 312.901 2523.97 1.19999 39583.2
14768000 315.665 181.447 1.20985 39260.5
14770000 316.186 1197.33 1.20416 39446
14772000 301.873 -30.6987 1.2 39582.9
14774000 315.485 -1463.44 1.19695 39683.6
14776000 312.629 2268.83 1.19964 39594.6
14778000 316.164 102.821 1.19469 39758.8
14780000 318.068 787.31 1.19346 39799.7
14782000 310.836 -785.888 1.19954 39598.1
14784000 308.341 495.04 1.21249 39175
14786000 305.208 946.506 1.20494 39420.5
14788000 315.306 2634.81 1.20313 39479.8
14790000 311.904 955.333 1.20369 39461.5
14792000 309.51 -1881.48 1.19914 39611.2
14794000 316.313 1148.79 1.19519 39742
14796000 319.338 -2371.38 1.19568 39725.9
14798000 308.365 1907.12 1.19652 39697.7
14800000 312.427 1917.24 1.19942 39602
14802000 321.137 -2108.61 1.20343 39469.9
14804000 309.557 -660.977 1.19463 39760.6
14806000 319.5 -1448.29 1.19848 39633
14808000 315.057 447.891 1.19493 39750.8
14810000 308.99 -1577 1.19315 39810
14812000 319.797 -360.674 1.20251 39500
14814000 304.864 -1849.33 1.20815 39315.9
14816000 312.514 -2130.98 1.18805 39980.9
14818000 316.331 -1624.29 1.1865 40033.2
14820000 306.041 198.492 1.18622 40042.5
14822000 314.377 1075.86 1.20647 39370.7
14824000 308.624 -446.287 1.20556 39400.2
14826000 317.512 -288.995 1.19927 39606.8
14828000 312.344 1076.96 1.20601 39385.6
14830000 311.87 1770.89 1.20493 39420.9
14832000 305.515 923.01 1.20106 39547.8
14834000 313.482 863.797 1.19904 39614.5
14836000 323.834 -971.499 1.20742 39339.5
14838000 313.487 -187.619 1.19831 39638.7
14840000 318.777 -668.942 1.20051 39566
14842000 313.993 235.737 1.19058 39895.8
14844000 311.69 665.19 1.20855 39302.7
14846000 309.501 260.347 1.20004 39581.6
14848000 320.246 827.678 1.19909 39612.9
14850000 311.998 -698.925 1.19621 39708.2
14852000 305.45 2055.45 1.20678 39360.3
14854000 315.81 2124.26 1.20155 39531.7
14856000 313.525 -445.327 1.20419 39445
14858000 311.469 -354.535 1.19712 39678.1
14860000 320.699 -24.954 1.20868 39298.7
14862000 307.647 -119.396 1.19933 39604.9
14864000 306.261 -1255.09 1.20585 39390.6
14866000 315.572 417.363 1.19703 39680.9
14868000 315.29 -1875.99 1.19651 39698.3
14870000 314.694 1385.84 1.19088 39886
14872000 316.708 1144.53 1.19878 39623.2
14874000 311.886 -880.499 1.19488 39752.4
14876000 316.134 -526.402 1.20706 39351.3
14878000 316.054 -761.216 1.20453 39433.9
14880000 318.468 -265.191 1.18752 39998.7
14882000 315.851 540.33 1.19804 39647.6
14884000 314.808 965.277 1.20132 39539.2
14886000 313.3 -6.73531 1.20075 39557.9
14888000 314.705 1560.07 1.20038 39570.3
14890000 310.832 -56.9178 1.19482 39754.2
14892000 309.617 2412.47 1.20586 39390.3
14894000 311.549 1351.14 1.19744 39667.4
14896000 320.156 -1397.4 1.18773 39991.6
14898000 314.587 -233.249 1.19906 39613.9
14900000 307.99 379.008 1.20238 39504.5
14902000 311.443 1337.77 1.2034 39471
14904000 314.734 -1306.78 1.19336 39803.1
14906000 323.233 -422.675 1.19425 39773.5
14908000 315.278 512.741 1.20017 39577.2
14910000 310.684 1752.06 1.20113 39545.4
14912000 316.786 1951.03 1.19781 39655.2
14914000 320.109 1065.86 1.20954 39270.5
14916000 313.13 1123.71 1.19284 39820.3
14918000 309.81 315.443 1.20221 39510
14920000 312.519 -538.397 1.18697 40017.1
14922000 314.076 -534.647 1.19631 39704.8
14924000 317.379 -961.412 1.20612 39381.8
14926000 315.193 271.606 1.20269 39494.1
14928000 318.687 -1570.13 1.19192 39851.2
14930000 309.674 -1034.05 1.1994 39602.6
14932000 306.584 1674.05 1.1965 39698.6
14934000 317.479 1659.06 1.20701 39352.8
14936000 304.74 2100.43 1.19457 39762.6
14938000 311.584 189.769 1.19916 39610.4
14940000 314.207 -391.91 1.19437 39769.3
14942000 316.399 674.822 1.19754 39664
14944000 316.865 703.145 1.20298 39484.6
14946000 307.967 1451.98 1.20871 39297.5
14948000 309.325 -1610.75 1.20404 39450.1
14950000 315.926 -3357.71 1.20699 39353.6
14952000 305.862 1767.18 1.20074 39558.4
14954000 314.192 1331.09 1.20776 39328.5
14956000 312.419 2482.47 1.19658 39695.8
14958000 315.715 1236.78 1.20057 39564
14960000 311.55 -177.199 1.20783 39326.2
14962000 312.317 -1134.84 1.20382 39457.1
14964000 314.854 -571.664 1.20152 39532.7
14966000 313.495 -2277.07 1.19757 39663.2
14968000 310.611 1557.72 1.21491 39096.9
14970000 307.309 672.541 1.20331 39474
14972000 315.893 451.161 1.20108 39547.2
14974000 315.921 -887.39 1.19519 39741.9
14976000 318.753 1054.8 1.20156 39531.5
14978000 314.711 -2834.06 1.1996 39595.9
14980000 324.945 -1314.92 1.20751 39336.4
14982000 307.066 308.771 1.20009 39579.7
14984000 313.606 1158.49 1.20356 39465.6
14986000 310.476 1198.99 1.19713 39677.8
14988000 315.385 1618.44 1.2014 39536.6
14990000 315.134 1352.09 1.19973 39591.8
14992000 309.369 159.797 1.20309 39481
14994000 314.078 -135.208 1.20102 39549.2
14996000 307.348 -2889.91 1.19307 39812.6
14998000 313.179 -1006.82 1.20054 39565
15000000 318.779 1070.89 1.19799 39649.3
15002000 310.496 -2560.49 1.18941 39935.2
15004000 318.049 -235.432 1.19788 39652.7
15006000 318.389 599.148 1.19386 39786.2
15008000 312.503 -491.187 1.20126 39541.2
15010000 306.373 940.592 1.20328 39474.9
15012000 312.594 -424.22 1.19765 39660.5
15014000 307.187 -1952.91 1.19853 39631.2
15016000 313.8 -1549.76 1.19955 39597.7
15018000 315.557 -1394.07 1.19922 39608.4
15020000 321.09 -479.631 1.20092 39552.6
15022000 307.4 -35.2043 1.20605 39384.1
15024000 312.383 265.021 1.20791 39323.6
15026000 319.255 278.915 1.20425 39443.1
15028000 311.157 2033.41 1.20127 39541.1
15030000 312.028 167.137 1.20883 39293.6
15032000 317.081 -1415.45 1.20757 39334.7
15034000 313.593 1576.42 1.20379 39458
15036000 310.503 -137.648 1.20016 39577.6
15038000 309.721 -891.923 1.19825 39640.6
15040000 312.908 1216.27 1.19766 39660
15042000 308.123 -915.734 1.19304 39813.6
15044000 309.571 1666.26 1.19569 39725.3
15046000 320.561 -437.146 1.20291 39487.1
15048000 311.901 1292.06 1.20755 39335.2
15050000 314.975 1180.55 1.20029 39573.1
15052000 308.883 -891.891 1.19692 39684.6
15054000 316.753 -1987.15 1.20002 39582.2
15056000 314.191 1221.46 1.20498 39419.1
15058000 310.18 -319.67 1.20213 39512.8
15060000 305.011 1744.11 1.20535 39407.2
15062000 310.61 1233.38 1.20509 39415.5
15064000 306.683 -571.921 1.19882 39621.7
15066000 315.691 -917.216 1.20544 39404.2
15068000 308.535 -914.006 1.19151 39864.9
15070000 312.87 -1667.96 1.18081 40226.2
15072000 313.826 428.649 1.1897 39925.4
15074000 303.404 703.651 1.19579 39722
15076000 312.379 -1187.42 1.19224 39840.4
15078000 314.654 -171.704 1.20163 39528.9
15080000 315.927 -517.476 1.20125 39541.5
15082000 318.673 -786.949 1.19218 39842.3
15084000 313.666 1229.35 1.21095 39224.8
15086000 313.574 -429.419 1.20259 39497.5
15088000 319.816 2073.01 1.20324 39476.1
15090000 309.349 1247.32 1.19912 39612
15092000 314.986 513.273 1.19905 39614
15094000 313.382 988.152 1.19406 39779.7
15096000 310.236 -911.069 1.18439 40104.5
15098000 302.325 -1074.89 1.20063 39562
15100000 315.279 2234.58 1.19058 39895.8
15102000 309.903 -1227.57 1.20008 39580
15104000 311.05 -613.658 1.19479 39755.2
15106000 313.339 293.214 1.19532 39737.9
15108000 312.655 483.773 1.19972 39592
15110000 312.973 -2185.99 1.20584 39391.1
15112000 310.33 1204.45 1.19125 39873.4
15114000 310.913 -228.416 1.19318 39809.1
15116000 310.068 1037.26 1.20699 39353.7
15118000 308.272 2322.8 1.20201 39516.6
15120000 302.922 2165.98 1.20353 39466.6
15122000 311.686 181.937 1.20059 39563.2
15124000 318.842 995.597 1.2074 39340.1
15126000 313.572 1261.22 1.20314 39479.6
15128000 314.756 -3708.6 1.19537 39736.1
15130000 309.605 -2295.9 1.1948 39755.2
15132000 316.916 -387.381 1.19693 39684.3
15134000 311.339 -1346.33 1.18925 39940.5
15136000 316.038 -165.246 1.20244 39502.6
15138000 307.218 999.702 1.20789 39324.3
15140000 316.411 38.8218 1.20789 39324.1
15142000 311.647 641.16 1.20307 39481.8
15144000 310.49 -552.085 1.21064 39235
15146000 312.866 2146.85 1.19905 39614.2
15148000 317.917 2010.93 1.19783 39654.5
15150000 308.918 338.156 1.19652 39697.8
15152000 308.966 -1131.38 1.20009 39579.7
15154000 317.769 2329 1.21294 39160.4
15156000 311.636 400.505 1.20414 39446.6
15158000 315.814 443.725 1.19028 39905.9
15160000 305.841 -388.784 1.20849 39304.8
15162000 310.784 1243.99 1.19705 39680.4
15164000 317.114 -185.972 1.19819 39642.4
15166000 308.428 -1087.86 1.18773 39991.7
15168000 305.907 117.833 1.20165 39528.5
15170000 318.294 1475.72 1.20576 39393.8
15172000 310.528 478.542 1.20008 39580.3
15174000 319.683 94.3129 1.19157 39862.8
15176000 308.683 -1122.54 1.20013 39578.6
15178000 316.371 -1232.3 1.19395 39783.4
15180000 306.902 -2280.44 1.20263 39496.2
15182000 315.788 2177.24 1.20296 39485.4
15184000 311.994 -1062.45 1.19787 39653.3
15186000 313.559 -1264.49 1.20143 39535.7
15188000 319.056 -2729.71 1.20234 39505.6
15190000 306.984 -22.8477 1.19625 39706.7
15192000 320.934 -1251.79 1.21208 39188.2
15194000 318.144 1248.1 1.20052 39565.6
15196000 311.321 -2593.04 1.19469 39758.9
15198000 317.83 646.071 1.1927 39825.1
15200000 322.485 68.621 1.20618 39380.1
15202000 309.603 133.283 1.19429 39772
15204000 311.462 -1578.97 1.19584 39720.5
15206000 307.919 -327.25 1.19592 39717.8
15208000 317.564 1270.23 1.18934 39937.6
15210000 312.101 463.659 1.20003 39581.9
15212000 310.191 -2239.36 1.20322 39476.7
15214000 313.116 -676.165 1.20188 39520.7
15216000 307.594 -2282.3 1.19605 39713.3
15218000 316.82 -83.4632 1.18863 39961.3
15220000 315.64 805.252 1.2031 39480.8
15222000 317.053 -1455.62 1.19863 39627.9
15224000 313.125 1294.94 1.20472 39427.5
15226000 314.442 -358.535 1.19758 39662.9
15228000 310.594 -85.5504 1.19602 39714.3
15230000 308.248 1817.07 1.19364 39793.8
15232000 304.21 138.734 1.21185 39195.7
15234000 309.15 -292.629 1.20641 39372.5
15236000 312.159 1801.19 1.20571 39395.4
15238000 311.235 -333.419 1.19771 39658.6
15240000 315.292 -1198.13 1.19306 39813
15242000 313.148 800.796 1.18966 39926.7
15244000 308.548 -227.203 1.19973 39591.7
15246000 309.876 2011.6 1.20687 39357.6
15248000 315.607 1500.19 1.1941 39778.3
15250000 310.855 -410.36 1.19269 39825.5
15252000 304.875 -421.865 1.19798 39649.6
15254000 316.231 -1379.02 1.20056 39564.2
15256000 319.819 -1289.85 1.19608 39712.7
15258000 309.925 -1855.75 1.19711 39678.5
15260000 317.952 1242.03 1.19546 39733
15262000 312.827 -730.06 1.20048 39567
15264000 313.741 -97.3133 1.20691 39356.3
15266000 309.555 996.115 1.20661 39365.9
15268000 317.758 -1815.51 1.19806 39646.8
15270000 309.769 -1826.88 1.19941 39602.2
15272000 319.914 -1295.83 1.19814 39644.3
15274000 310.605 -3247.7 1.19785 39653.8
15276000 312.317 -248.558 1.19911 39612
15278000 314.872 -762.229 1.19254 39830.5
15280000 308.825 -2153.04 1.20269 39494.3
15282000 316.268 -836.814 1.20115 39544.8
15284000 312.653 -1753.27 1.18844 39967.8
15286000 309.99 -1096.48 1.19782 39654.7
15288000 306.098 -2874.22 1.20591 39388.8
15290000 308.983 377.398 1.19399 39782.2
15292000 316.957 -242.057 1.20214 39512.2
15294000 309.667 -2616.17 1.20232 39506.3
15296000 311.697 1231.45 1.19925 39607.4
15298000 313.275 -998.858 1.2028 39490.5
15300000 318.454 -1231.07 1.19971 39592.4
15302000 316.361 -1493.94 1.2087 39298
15304000 322.036 -716.051 1.18921 39941.9
15306000 316.723 1448.47 1.19081 39888.2
15308000 298.648 -281.951 1.21341 39145.3
15310000 314.857 4946.7 1.20079 39556.6
15312000 322.311 -2310.17 1.20193 39519.2
15314000 311.714 -1435.6 1.2025 39500.4
15316000 313.004 2509.96 1.20129 39540.2
15318000 315.653 1982.96 1.20327 39475.1
15320000 312.282 -233.722 1.20031 39572.4
15322000 315.586 758.007 1.20353 39466.8
15324000 317.156 -1158.14 1.19281 39821.5
15326000 308.091 2442.54 1.19463 39760.8
15328000 316.41 655.285 1.20184 39522
15330000 308.352 -1052.34 1.20139 39537
15332000 304.858 -943.43 1.20523 39410.9
15334000 312.973 -3128.63 1.20633 39375.2
15336000 304.231 67.7662 1.19441 39768.1
15338000 320.036 -601.535 1.20127 39540.9
15340000 317.838 -3046.74 1.19887 39619.9
15342000 304.632 -3917.34 1.19553 39730.9
15344000 310.419 380.91 1.19458 39762.3
15346000 321.629 1500.67 1.19685 39687.1
15348000 315.473 302.014 1.20349 39468
15350000 315.574 602.859 1.20996 39257
15352000 314.638 282.244 1.20745 39338.4
15354000 318.706 330.793 1.2009 39553.3
15356000 314.628 106.267 1.19689 39685.7
15358000 312.909 -1667.86 1.2117 39200.5
15360000 309.826 2287.98 1.19629 39705.7
15362000 308.494 -10.6022 1.21308 39155.9
15364000 313.73 2151.71 1.21072 39232.3
15366000 313.349 1138.41 1.20898 39288.8
15368000 313.003 658.301 1.20388 39455.2
15370000 310.985 211.106 1.20129 39540.1
15372000 317.425 73.5248 1.20426 39442.6
15374000 307.312 983.236 1.20613 39381.7
15376000 313.153 -721.317 1.20682 39359
15378000 313.196 138.654 1.19666 39693.2
15380000 317.322 1279.92 1.19836 39636.9
15382000 313.336 862.525 1.20124 39541.9
15384000 313.726 -264.822 1.20506 39416.6
15386000 313.555 624.031 1.21199 39191.1
15388000 317.79 357.569 1.20067 39560.8
15390000 311.438 1751.05 1.19157 39863
15392000 311.434 -825.296 1.20158 39530.8
15394000 315.49 1938.08 1.19565 39726.7
15396000 310.23 -813.806 1.20567 39396.6
15398000 317.415 -2116.36 1.19505 39746.6
15400000 316.083 -91.2137 1.20245 39502.1
15402000 309.412 -1066.47 1.1954 39735.3
15404000 315.325 925.177 1.19211 39844.7
15406000 307.444 1485.61 1.20077 39557.5
15408000 314.891 -1469.81 1.20527 39409.6
15410000 311.936 -3738.98 1.20002 39582.2
15412000 307.355 -938.496 1.1925 39831.7
15414000 318.628 -1305.89 1.19141 39868.2
15416000 306.495 53.4702 1.19561 39728.2
15418000 311.146 -58.6526 1.20417 39445.6
15420000 314.64 681.487 1.19975 39591.2
15422000 314.053 1722.52 1.21517 39088.6
15424000 314.837 98.8447 1.20714 39348.5
15426000 310.093 -1924.01 1.19952 39598.5
15428000 318.673 929.55 1.19828 39639.4
15430000 313.622 -69.7394 1.1973 39672
15432000 314.453 1546.61 1.19893 39618.2
15434000 314.754 -2539.28 1.19783 39654.7
15436000 311.42 -1763.6 1.19906 39613.8
15438000 306.55 -1238.37 1.20005 39581.2
15440000 311.472 1405.89 1.20626 39377.3
15442000 322.556 -452.255 1.20642 39372.1
15444000 306.19 563.16 1.20193 39519.3
15446000 314.136 671.335 1.19674 39690.5
15448000 311.187 788.636 1.2032 39477.4
15450000 317.624 -971.256 1.19448 39765.9
15452000 310.458 -920.389 1.20033 39572
15454000 317.967 465.231 1.20914 39283.6
15456000 309.648 -112.426 1.20227 39508
15458000 312.578 708.504 1.18712 40012.1
15460000 316.714 1214.18 1.18744 40001.4
15462000 318.274 -240.802 1.20728 39344
15464000 315.612 -1005.42 1.19896 39617
15466000 314.116 -638.54 1.20986 39260.1
15468000 318.223 -1909.16 1.19783 39654.6
15470000 314.341 -165.668 1.20633 39375.1
15472000 311.966 -1896.31 1.19059 39895.6
15474000 314.877 -1064.14 1.19899 39616.2
15476000 306.942 680.836 1.20269 39494.4
15478000 316.817 -189.732 1.19615 39710.2
15480000 315.936 -2264.56 1.21006 39253.8
15482000 316.136 2586.26 1.1969 39685.4
15484000 316.244 -2135.01 1.1976 39662
15486000 307.751 836.786 1.19339 39801.9
15488000 323.553 -3359.68 1.2037 39461.1
15490000 308.218 1245.55 1.20347 39468.7
15492000 312.318 -1064.03 1.2016 39530.2
15494000 314.582 218.502 1.19405 39780
15496000 305.18 -1536.88 1.2006 39563
15498000 312.726 667.32 1.195 39748.2
15500000 317.107 -729.434 1.20403 39450.2
15502000 315.252 1518.64 1.20477 39426.2
15504000 312.601 -286.608 1.19457 39762.8
15506000 322.922 -2185.05 1.19985 39587.7
15508000 312.192 -475.351 1.20229 39507.4
15510000 314.684 -845.319 1.20713 39348.9
15512000 313.858 -1427.99 1.20091 39552.8
15514000 318.568 1068.19 1.1974 39668.8
15516000 313.918 291.613 1.1982 39642.1
15518000 311.027 -1240 1.19381 39788.1
15520000 309.401 -1216.79 1.20164 39528.7
15522000 316.605 -501.027 1.19844 39634.4
15524000 320.056 531.481 1.18774 39991.4
15526000 309.98 1163.8 1.20575 39393.9
15528000 313.254 -1778.31 1.21071 39232.6
15530000 319.291 -782.243 1.21074 39231.7
15532000 318.484 -81.9286 1.2003 39572.8
15534000 321.212 1603.95 1.20649 39369.8
15536000 311.657 574.273 1.20878 39295.4
15538000 323.644 963.727 1.2109 39226.6
15540000 311.783 1376.44 1.21257 39172.4
15542000 310.775 -121.64 1.20267 39494.7
15544000 315.079 148.624 1.1927 39824.9
15546000 314.336 -1380.66 1.19217 39842.8
15548000 314.408 717.033 1.20391 39454.4
15550000 304.321 227.705 1.21175 39199
15552000 312.627 -927.437 1.19691 39685
15554000 312.668 208.087 1.19741 39668.3
15556000 309.264 1448.35 1.20349 39468.1
15558000 312.96 169.894 1.20887 39292.2
15560000 305.987 601.554 1.20706 39351.2
15562000 315.327 -1192.49 1.18916 39943.6
15564000 313.157 1587.08 1.19992 39585.4
15566000 311.103 -1947.71 1.20364 39463.1
15568000 317.597 -1136.4 1.19966 39593.9
15570000 318.583 2228.64 1.2041 39447.9
15572000 316.219 213.502 1.19787 39653.1
15574000 314.722 -842.184 1.19938 39603.4
15576000 316.376 2408.67 1.20992 39258.4
15578000 311.614 527.64 1.19565 39726.7
15580000 306.412 -1540.02 1.20412 39447.5
15582000 313.398 1912.61 1.20843 39306.7
15584000 311.453 -1461.01 1.20096 39551.3
15586000 307.715 2118.85 1.20369 39461.3
15588000 310.748 543.912 1.20129 39540.3
15590000 310.221 411.856 1.20986 39260.2
15592000 321.815 -62.0096 1.20306 39482.2
15594000 308.923 125.53 1.20604 39384.7
15596000 312.011 601.66 1.20374 39459.7
15598000 311.443 -150.212 1.19842 39635
15600000 315.933 -183.689 1.20315 39479
15602000 311.185 1116.24 1.19948 39600
15604000 308.061 -1735.99 1.20595 39387.5
15606000 314.321 -43.2508 1.2005 39566.4
15608000 312.993 -893.662 1.20517 39412.8
15610000 308.907 747.698 1.19668 39692.6
15612000 313.502 -700.701 1.20989 39259.2
15614000 306.517 1063.26 1.21017 39250.1
15616000 319.134 -703.045 1.20769 39330.7
15618000 314.787 -446.684 1.20086 39554.5
15620000 314.75 638.408 1.20118 39543.9
15622000 312.616 867.532 1.20033 39571.9
15624000 310.325 1984.43 1.19727 39673.1
15626000 308.62 -2153.47 1.19917 39610.3
15628000 310.33 -935.003 1.20682 39359
15630000 318.919 -1706.53 1.19803 39647.9
15632000 315.131 636.247 1.1998 39589.5
15634000 316.308 -1781.94 1.19754 39664
15636000 316.757 -194.595 1.1943 39771.6
15638000 315.266 358.053 1.2161 39058.6
15640000 315.488 -585.389 1.20785 39325.7
15642000 309.692 325.439 1.20706 39351.4
15644000 312.844 22.0008 1.20891 39291
15646000 315.415 29.0774 1.19371 39791.2
15648000 312.652 327.132 1.20427 39442.3
15650000 314.385 1482.24 1.20652 39368.8
15652000 312.107 259.023 1.21043 39241.6
15654000 310.731 1460.83 1.20402 39450.8
15656000 312.175 -350.727 1.20212 39512.9
