# Chunk-averaged data for fix density_out and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
17000000 30 3640
  26 16.1863 120 1.19136
  27 17.1863 125 1.3604
  28 18.1863 110 1.04341
  29 19.1863 116 1.04469
  30 20.1863 94 0.863046
19330000 30 3640
  1 -8.81367 97 0.959175
  2 -7.81367 160 1.56261
  3 -6.81367 116 1.13019
  4 -5.81367 125 1.22183
  5 -4.81367 117 1.18165
  6 -3.81367 136 1.286
  7 -2.81367 123 1.26459
  8 -1.81367 127 1.26209
  9 -0.813671 115 1.17803
  10 0.186329 117 1.11758
  11 1.18633 111 1.05238
  12 2.18633 121 1.14277
  13 3.18633 127 1.30364
  14 4.18633 123 1.20182
  15 5.18633 135 1.3351
  16 6.18633 113 1.02833
  17 7.18633 111 1.05603
  18 8.18633 125 1.18668
  19 9.18633 144 1.53624
  20 10.1863 121 1.20433
  21 11.1863 111 1.10369
  22 12.1863 119 1.20182
  23 13.1863 114 1.12631
  24 14.1863 137 1.35279
  25 15.1863 122 1.20941
  26 16.1863 116 1.21173
  27 17.1863 126 1.35013
  28 18.1863 123 1.24707
  29 19.1863 116 1.03093
  30 20.1863 92 0.871248
19340000 30 3640
  1 -8.81367 121 1.21218
  2 -7.81367 131 1.30241
  3 -6.81367 119 1.13823
  4 -5.81367 120 1.23708
  5 -4.81367 112 1.04299
  6 -3.81367 142 1.35378
  7 -2.81367 132 1.4076
  8 -1.81367 123 1.17827
  9 -0.813671 111 1.12703
  10 0.186329 96 0.932612
  11 1.18633 117 1.14205
  12 2.18633 124 1.20348
  13 3.18633 131 1.20343
  14 4.18633 126 1.35501
  15 5.18633 134 1.23977
  16 6.18633 127 1.25974
  17 7.18633 124 1.10575
  18 8.18633 120 1.12951
  19 9.18633 156 1.60449
  20 10.1863 112 1.13813
  21 11.1863 108 1.17571
  22 12.1863 106 0.960299
  23 13.1863 128 1.21218
  24 14.1863 124 1.33251
  25 15.1863 120 1.21466
  26 16.1863 125 1.30617
  27 17.1863 122 1.21085
  28 18.1863 121 1.21093
  29 19.1863 107 0.981576
  30 20.1863 101 0.895046
19350000 30 3640
  1 -8.81367 82 0.836735
  2 -7.81367 130 1.27548
  3 -6.81367 120 1.12097
  4 -5.81367 141 1.37426
  5 -4.81367 114 1.032
  6 -3.81367 141 1.41373
  7 -2.81367 122 1.2297
  8 -1.81367 130 1.25811
  9 -0.813671 122 1.17415
  10 0.186329 105 0.975185
  11 1.18633 111 1.10253
  12 2.18633 135 1.18908
  13 3.18633 127 1.39774
  14 4.18633 128 1.17659
  15 5.18633 127 1.21993
  16 6.18633 134 1.21742
  17 7.18633 117 1.08268
  18 8.18633 124 1.19883
  19 9.18633 143 1.38673
  20 10.1863 126 1.28655
  21 11.1863 115 1.19742
  22 12.1863 117 1.06546
  23 13.1863 120 1.24577
  24 14.1863 134 1.29414
  25 15.1863 124 1.26423
  26 16.1863 129 1.19388
  27 17.1863 121 1.36812
  28 18.1863 122 1.12099
  29 19.1863 113 1.07525
  30 20.1863 66 0.536452
19360000 30 3640
  1 -8.81367 75 0.695105
  2 -7.81367 145 1.46256
  3 -6.81367 135 1.31274
  4 -5.81367 120 1.1015
  5 -4.81367 125 1.20097
  6 -3.81367 121 1.20952
  7 -2.81367 131 1.29919
  8 -1.81367 133 1.28196
  9 -0.813671 128 1.22937
  10 0.186329 103 0.964045
  11 1.18633 119 1.11883
  12 2.18633 127 1.17537
  13 3.18633 128 1.2929
  14 4.18633 126 1.22201
  15 5.18633 136 1.34587
  16 6.18633 116 1.04999
  17 7.18633 126 1.10411
  18 8.18633 128 1.1348
  19 9.18633 139 1.37538
  20 10.1863 120 1.26965
  21 11.1863 117 1.21436
  22 12.1863 129 1.19741
  23 13.1863 120 1.18755
  24 14.1863 133 1.28953
  25 15.1863 114 1.14072
  26 16.1863 114 1.10884
  27 17.1863 131 1.42818
  28 18.1863 108 0.992275
  29 19.1863 110 0.921112
  30 20.1863 83 0.758931
19370000 30 3640
  1 -8.81367 98 0.942502
  2 -7.81367 144 1.33334
  3 -6.81367 117 1.20955
  4 -5.81367 129 1.24079
  5 -4.81367 120 1.13601
  6 -3.81367 128 1.34928
  7 -2.81367 128 1.30698
  8 -1.81367 126 1.15599
  9 -0.813671 116 1.1385
  10 0.186329 117 1.16357
  11 1.18633 112 1.11363
  12 2.18633 130 1.21217
  13 3.18633 124 1.18479
  14 4.18633 129 1.34925
  15 5.18633 132 1.21233
  16 6.18633 126 1.18343
  17 7.18633 108 1.03236
  18 8.18633 136 1.22979
  19 9.18633 132 1.36931
  20 10.1863 124 1.28951
  21 11.1863 118 1.24317
  22 12.1863 113 0.977557
  23 13.1863 122 1.25469
  24 14.1863 123 1.3332
  25 15.1863 127 1.18965
  26 16.1863 114 1.22078
  27 17.1863 123 1.23095
  28 18.1863 110 1.13339
  29 19.1863 121 1.1173
  30 20.1863 93 0.811544
19380000 30 3640
  1 -8.81367 68 0.658521
  2 -7.81367 160 1.46044
  3 -6.81367 119 1.20327
  4 -5.81367 128 1.25879
  5 -4.81367 126 1.1762
  6 -3.81367 138 1.33046
  7 -2.81367 120 1.30201
  8 -1.81367 130 1.25882
  9 -0.813671 119 1.16018
  10 0.186329 119 1.09105
  11 1.18633 94 0.93644
  12 2.18633 133 1.27012
  13 3.18633 135 1.27861
  14 4.18633 124 1.20707
  15 5.18633 122 1.1799
  16 6.18633 127 1.20451
  17 7.18633 131 1.12811
  18 8.18633 124 1.26385
  19 9.18633 145 1.38377
  20 10.1863 128 1.27118
  21 11.1863 119 1.29585
  22 12.1863 115 1.01933
  23 13.1863 114 1.15012
  24 14.1863 136 1.36894
  25 15.1863 123 1.19713
  26 16.1863 123 1.17489
  27 17.1863 116 1.3144
  28 18.1863 118 1.08725
  29 19.1863 117 1.04154
  30 20.1863 69 0.623905
19390000 30 3640
  1 -8.81367 101 0.985737
  2 -7.81367 132 1.3223
  3 -6.81367 122 1.07122
  4 -5.81367 124 1.30097
  5 -4.81367 117 1.10331
  6 -3.81367 138 1.37277
  7 -2.81367 129 1.28015
  8 -1.81367 128 1.21946
  9 -0.813671 117 1.21339
  10 0.186329 114 1.00201
  11 1.18633 97 0.947507
  12 2.18633 129 1.18997
  13 3.18633 117 1.20463
  14 4.18633 139 1.32963
  15 5.18633 120 1.16271
  16 6.18633 125 1.13918
  17 7.18633 119 1.12186
  18 8.18633 119 1.04774
  19 9.18633 145 1.50889
  20 10.1863 128 1.26038
  21 11.1863 114 1.20089
  22 12.1863 117 1.08722
  23 13.1863 116 1.10325
  24 14.1863 133 1.45957
  25 15.1863 129 1.2405
  26 16.1863 120 1.10577
  27 17.1863 129 1.43843
  28 18.1863 112 1.05257
  29 19.1863 122 1.05763
  30 20.1863 88 0.80766
19400000 30 3640
  1 -8.81367 111 1.02254
  2 -7.81367 159 1.49809
  3 -6.81367 113 1.23494
  4 -5.81367 121 1.21503
  5 -4.81367 111 1.13744
  6 -3.81367 133 1.20393
  7 -2.81367 127 1.3214
  8 -1.81367 132 1.32765
  9 -0.813671 111 1.11771
  10 0.186329 107 0.878577
  11 1.18633 107 1.08626
  12 2.18633 132 1.29904
  13 3.18633 124 1.23759
  14 4.18633 133 1.29397
  15 5.18633 123 1.19771
  16 6.18633 125 1.16505
  17 7.18633 115 1.11128
  18 8.18633 124 1.20141
  19 9.18633 130 1.23652
  20 10.1863 136 1.39148
  21 11.1863 109 1.11618
  22 12.1863 119 1.13757
  23 13.1863 117 1.21132
  24 14.1863 127 1.27655
  25 15.1863 119 1.18006
  26 16.1863 123 1.25387
  27 17.1863 116 1.23757
  28 18.1863 116 1.1976
  29 19.1863 127 1.13638
  30 20.1863 93 0.828448
19410000 30 3640
  1 -8.81367 109 1.03433
  2 -7.81367 145 1.3919
  3 -6.81367 120 1.1262
  4 -5.81367 117 1.18312
  5 -4.81367 130 1.19698
  6 -3.81367 134 1.37681
  7 -2.81367 124 1.30484
  8 -1.81367 122 1.07654
  9 -0.813671 113 1.1262
  10 0.186329 124 1.20823
  11 1.18633 100 0.968553
  12 2.18633 130 1.14982
  13 3.18633 121 1.25145
  14 4.18633 131 1.32614
  15 5.18633 140 1.32731
  16 6.18633 123 1.10755
  17 7.18633 111 1.05665
  18 8.18633 123 1.21929
  19 9.18633 138 1.37073
  20 10.1863 125 1.24784
  21 11.1863 100 1.06027
  22 12.1863 113 1.06154
  23 13.1863 115 1.16593
  24 14.1863 135 1.26276
  25 15.1863 111 1.11881
  26 16.1863 120 1.28239
  27 17.1863 129 1.22308
  28 18.1863 120 1.28633
  29 19.1863 112 0.992152
  30 20.1863 105 0.969716
19420000 32 3640
  1 -9.81367 8 0.0835968
  2 -8.81367 113 0.999769
  3 -7.81367 145 1.46633
  4 -6.81367 108 1.09316
  5 -5.81367 129 1.26287
  6 -4.81367 123 1.20921
  7 -3.81367 121 1.20541
  8 -2.81367 133 1.31166
  9 -1.81367 125 1.23538
  10 -0.813671 118 1.11323
  11 0.186329 102 1.02471
  12 1.18633 106 1.05835
  13 2.18633 136 1.22062
  14 3.18633 133 1.30406
  15 4.18633 121 1.28532
  16 5.18633 121 1.10582
  17 6.18633 115 1.09818
  18 7.18633 115 1.11816
  19 8.18633 120 1.08717
  20 9.18633 139 1.32532
  21 10.1863 127 1.37518
  22 11.1863 108 1.1767
  23 12.1863 122 1.11697
  24 13.1863 127 1.26422
  25 14.1863 116 1.14938
  26 15.1863 116 1.14317
  27 16.1863 134 1.29906
  28 17.1863 110 1.19421
  29 18.1863 109 1.16061
  30 19.1863 119 1.06087
  31 20.1863 113 1.00841
  32 21.1863 8 0.0973117
19430000 30 3640
  1 -8.81367 76 0.691687
  2 -7.81367 150 1.46558
  3 -6.81367 132 1.28165
  4 -5.81367 123 1.19198
  5 -4.81367 117 1.0989
  6 -3.81367 142 1.42738
  7 -2.81367 130 1.21179
  8 -1.81367 117 1.14295
  9 -0.813671 125 1.20196
  10 0.186329 108 1.05365
  11 1.18633 112 1.11978
  12 2.18633 120 1.08176
  13 3.18633 131 1.22275
  14 4.18633 132 1.30739
  15 5.18633 141 1.31606
  16 6.18633 119 1.09395
  17 7.18633 119 1.04872
  18 8.18633 119 1.06587
  19 9.18633 147 1.56603
  20 10.1863 121 1.22763
  21 11.1863 113 1.14666
  22 12.1863 113 1.0486
  23 13.1863 124 1.22637
  24 14.1863 133 1.31985
  25 15.1863 119 1.11847
  26 16.1863 114 1.12577
  27 17.1863 121 1.28892
  28 18.1863 122 1.15171
  29 19.1863 125 1.11611
  30 20.1863 75 0.679552
19440000 30 3640
  1 -8.81367 101 1.03439
  2 -7.81367 142 1.31567
  3 -6.81367 122 1.2554
  4 -5.81367 123 1.25039
  5 -4.81367 116 1.01325
  6 -3.81367 131 1.45649
  7 -2.81367 140 1.30301
  8 -1.81367 106 1.03062
  9 -0.813671 118 1.10322
  10 0.186329 109 1.00584
  11 1.18633 108 1.20168
  12 2.18633 123 1.09209
  13 3.18633 131 1.31915
  14 4.18633 125 1.26807
  15 5.18633 130 1.20561
  16 6.18633 129 1.24798
  17 7.18633 125 1.16569
  18 8.18633 116 1.11687
  19 9.18633 157 1.55913
  20 10.1863 108 1.06308
  21 11.1863 134 1.38033
  22 12.1863 108 1.00573
  23 13.1863 129 1.32056
  24 14.1863 113 1.1806
  25 15.1863 124 1.25419
  26 16.1863 116 1.16681
  27 17.1863 122 1.21804
  28 18.1863 120 1.27422
  29 19.1863 108 0.952049
  30 20.1863 106 0.932024
19450000 30 3640
  1 -8.81367 102 0.993111
  2 -7.81367 150 1.43686
  3 -6.81367 118 1.18904
  4 -5.81367 130 1.32856
  5 -4.81367 111 1.06345
  6 -3.81367 130 1.28591
  7 -2.81367 131 1.33489
  8 -1.81367 128 1.21802
  9 -0.813671 116 1.1403
  10 0.186329 110 1.11
  11 1.18633 102 1.02064
  12 2.18633 139 1.36017
  13 3.18633 119 1.19416
  14 4.18633 128 1.23824
  15 5.18633 128 1.22438
  16 6.18633 117 1.04462
  17 7.18633 123 1.17664
  18 8.18633 129 1.24826
  19 9.18633 132 1.37388
  20 10.1863 124 1.29468
  21 11.1863 116 1.16274
  22 12.1863 112 1.10362
  23 13.1863 120 1.13266
  24 14.1863 126 1.28846
  25 15.1863 113 1.14647
  26 16.1863 128 1.26576
  27 17.1863 124 1.35255
  28 18.1863 113 1.1677
  29 19.1863 117 1.03841
  30 20.1863 104 0.97922
19460000 30 3640
  1 -8.81367 91 0.866165
  2 -7.81367 150 1.53614
  3 -6.81367 111 1.02661
  4 -5.81367 132 1.22146
  5 -4.81367 122 1.23497
  6 -3.81367 135 1.32756
  7 -2.81367 123 1.21288
  8 -1.81367 138 1.29426
  9 -0.813671 117 1.11174
  10 0.186329 96 0.898311
  11 1.18633 108 1.06985
  12 2.18633 130 1.28323
  13 3.18633 129 1.2646
  14 4.18633 137 1.30922
  15 5.18633 123 1.15623
  16 6.18633 127 1.15855
  17 7.18633 123 1.09698
  18 8.18633 118 1.15248
  19 9.18633 150 1.57677
  20 10.1863 114 1.01554
  21 11.1863 105 1.20148
  22 12.1863 121 1.1365
  23 13.1863 130 1.21169
  24 14.1863 127 1.2832
  25 15.1863 125 1.15129
  26 16.1863 121 1.34345
  27 17.1863 118 1.12525
  28 18.1863 121 1.22773
  29 19.1863 108 0.925458
  30 20.1863 90 0.831652
19470000 30 3640
  1 -8.81367 136 1.38024
  2 -7.81367 123 1.2112
  3 -6.81367 126 1.30057
  4 -5.81367 122 1.21221
  5 -4.81367 116 1.1052
  6 -3.81367 126 1.32327
  7 -2.81367 132 1.27046
  8 -1.81367 120 1.1946
  9 -0.813671 115 1.13433
  10 0.186329 105 1.03574
  11 1.18633 103 0.971553
  12 2.18633 126 1.18101
  13 3.18633 127 1.31073
  14 4.18633 129 1.33467
  15 5.18633 127 1.22768
  16 6.18633 128 1.14297
  17 7.18633 116 1.07999
  18 8.18633 109 1.10898
  19 9.18633 157 1.54791
  20 10.1863 121 1.21871
  21 11.1863 106 1.10377
  22 12.1863 113 1.18706
  23 13.1863 124 1.15706
  24 14.1863 132 1.44201
  25 15.1863 117 1.13663
  26 16.1863 115 1.17949
  27 17.1863 134 1.38648
  28 18.1863 121 1.28301
  29 19.1863 115 1.00056
  30 20.1863 99 0.875555
19480000 30 3640
  1 -8.81367 88 0.919121
  2 -7.81367 147 1.35887
  3 -6.81367 113 1.11527
  4 -5.81367 130 1.30765
  5 -4.81367 125 1.18615
  6 -3.81367 131 1.32136
  7 -2.81367 126 1.22217
  8 -1.81367 131 1.26676
  9 -0.813671 119 1.28543
  10 0.186329 106 0.905575
  11 1.18633 95 0.932873
  12 2.18633 139 1.27557
  13 3.18633 140 1.39106
  14 4.18633 125 1.26558
  15 5.18633 133 1.24457
  16 6.18633 120 1.17981
  17 7.18633 121 1.08313
  18 8.18633 125 1.09185
  19 9.18633 139 1.43827
  20 10.1863 127 1.28786
  21 11.1863 104 1.16608
  22 12.1863 117 1.00489
  23 13.1863 132 1.37611
  24 14.1863 123 1.17999
  25 15.1863 119 1.17989
  26 16.1863 114 1.12146
  27 17.1863 132 1.49406
  28 18.1863 115 1.11035
  29 19.1863 111 0.914254
  30 20.1863 93 0.858218
19490000 30 3640
  1 -8.81367 94 0.904204
  2 -7.81367 145 1.45786
  3 -6.81367 118 1.13733
  4 -5.81367 129 1.24948
  5 -4.81367 116 1.06629
  6 -3.81367 134 1.41525
  7 -2.81367 128 1.20853
  8 -1.81367 128 1.33293
  9 -0.813671 125 1.302
  10 0.186329 111 1.02525
  11 1.18633 100 0.880594
  12 2.18633 128 1.16369
  13 3.18633 133 1.40406
  14 4.18633 125 1.33065
  15 5.18633 147 1.34189
  16 6.18633 128 1.19597
  17 7.18633 116 1.12737
  18 8.18633 122 1.00038
  19 9.18633 144 1.56753
  20 10.1863 114 1.1186
  21 11.1863 107 1.21574
  22 12.1863 128 1.09875
  23 13.1863 129 1.32951
  24 14.1863 117 1.16354
  25 15.1863 118 1.14732
  26 16.1863 109 1.13468
  27 17.1863 125 1.29201
  28 18.1863 123 1.20225
  29 19.1863 108 0.975307
  30 20.1863 91 0.840547
19500000 30 3640
  1 -8.81367 72 0.617368
  2 -7.81367 140 1.41936
  3 -6.81367 117 1.12804
  4 -5.81367 133 1.32013
  5 -4.81367 122 1.06315
  6 -3.81367 137 1.46087
  7 -2.81367 131 1.21865
  8 -1.81367 124 1.19407
  9 -0.813671 107 1.06178
  10 0.186329 105 1.00196
  11 1.18633 119 1.11339
  12 2.18633 124 1.17701
  13 3.18633 143 1.34351
  14 4.18633 116 1.15124
  15 5.18633 140 1.32402
  16 6.18633 122 1.06189
  17 7.18633 132 1.2823
  18 8.18633 134 1.15262
  19 9.18633 150 1.60061
  20 10.1863 118 1.17195
  21 11.1863 115 1.18059
  22 12.1863 114 1.07773
  23 13.1863 128 1.2187
  24 14.1863 123 1.27618
  25 15.1863 125 1.17814
  26 16.1863 118 1.18916
  27 17.1863 122 1.26388
  28 18.1863 122 1.11211
  29 19.1863 120 1.03865
  30 20.1863 67 0.591548
19510000 30 3640
  1 -8.81367 87 0.689145
  2 -7.81367 146 1.51024
  3 -6.81367 110 1.04142
  4 -5.81367 136 1.4024
  5 -4.81367 121 1.05018
  6 -3.81367 125 1.34432
  7 -2.81367 134 1.29992
  8 -1.81367 120 1.14774
  9 -0.813671 110 1.11814
  10 0.186329 115 1.07246
  11 1.18633 108 1.05636
  12 2.18633 123 1.17758
  13 3.18633 124 1.14912
  14 4.18633 136 1.34068
  15 5.18633 135 1.35317
  16 6.18633 111 0.945045
  17 7.18633 123 1.1231
  18 8.18633 119 1.0836
  19 9.18633 148 1.51888
  20 10.1863 127 1.2121
  21 11.1863 109 1.22678
  22 12.1863 121 1.17376
  23 13.1863 132 1.27029
  24 14.1863 123 1.24071
  25 15.1863 118 1.14899
  26 16.1863 133 1.26533
  27 17.1863 118 1.31215
  28 18.1863 121 1.19237
  29 19.1863 120 0.984716
  30 20.1863 87 0.886701
19520000 30 3640
  1 -8.81367 111 1.13598
  2 -7.81367 148 1.43027
  3 -6.81367 109 1.04952
  4 -5.81367 138 1.37495
  5 -4.81367 114 1.0695
  6 -3.81367 120 1.27853
  7 -2.81367 131 1.35129
  8 -1.81367 125 1.20854
  9 -0.813671 121 1.17099
  10 0.186329 107 1.01459
  11 1.18633 116 1.09845
  12 2.18633 129 1.27372
  13 3.18633 135 1.33879
  14 4.18633 126 1.23863
  15 5.18633 129 1.25492
  16 6.18633 125 1.21103
  17 7.18633 115 1.00074
  18 8.18633 128 1.24374
  19 9.18633 137 1.37128
  20 10.1863 131 1.33254
  21 11.1863 103 1.13821
  22 12.1863 123 1.18857
  23 13.1863 117 1.14848
  24 14.1863 115 1.21862
  25 15.1863 128 1.24862
  26 16.1863 128 1.32373
  27 17.1863 133 1.40009
  28 18.1863 103 1.00067
  29 19.1863 116 0.964501
  30 20.1863 79 0.701329
19530000 30 3640
  1 -8.81367 101 0.936832
  2 -7.81367 145 1.38333
  3 -6.81367 120 1.21522
  4 -5.81367 136 1.29609
  5 -4.81367 117 1.14191
  6 -3.81367 122 1.25874
  7 -2.81367 124 1.29359
  8 -1.81367 133 1.20544
  9 -0.813671 110 1.16927
  10 0.186329 108 0.971651
  11 1.18633 123 1.11343
  12 2.18633 124 1.18303
  13 3.18633 139 1.46152
  14 4.18633 114 1.1134
  15 5.18633 131 1.27501
  16 6.18633 138 1.20794
  17 7.18633 118 1.12454
  18 8.18633 116 1.07241
  19 9.18633 145 1.48146
  20 10.1863 125 1.27497
  21 11.1863 109 1.20397
  22 12.1863 111 1.01256
  23 13.1863 127 1.20927
  24 14.1863 131 1.37705
  25 15.1863 119 1.18415
  26 16.1863 121 1.21772
  27 17.1863 121 1.22657
  28 18.1863 113 1.16177
  29 19.1863 118 0.992793
  30 20.1863 81 0.77369
19540000 30 3640
  1 -8.81367 89 0.848181
  2 -7.81367 158 1.49042
  3 -6.81367 104 1.01459
  4 -5.81367 136 1.33242
  5 -4.81367 109 0.977424
  6 -3.81367 130 1.32125
  7 -2.81367 139 1.44045
  8 -1.81367 124 1.23681
  9 -0.813671 122 1.11908
  10 0.186329 90 0.806113
  11 1.18633 118 1.23074
  12 2.18633 130 1.16375
  13 3.18633 122 1.25918
  14 4.18633 135 1.3325
  15 5.18633 125 1.22579
  16 6.18633 134 1.21707
  17 7.18633 117 1.04202
  18 8.18633 111 1.10642
  19 9.18633 142 1.32532
  20 10.1863 123 1.33979
  21 11.1863 123 1.26908
  22 12.1863 117 1.0805
  23 13.1863 124 1.28897
  24 14.1863 133 1.34755
  25 15.1863 125 1.17732
  26 16.1863 125 1.22194
  27 17.1863 117 1.27299
  28 18.1863 118 1.19331
  29 19.1863 123 0.997402
  30 20.1863 77 0.80218
19550000 30 3640
  1 -8.81367 73 0.774116
  2 -7.81367 153 1.51015
  3 -6.81367 126 1.15016
  4 -5.81367 122 1.22767
  5 -4.81367 124 1.13413
  6 -3.81367 130 1.30288
  7 -2.81367 131 1.38545
  8 -1.81367 125 1.12301
  9 -0.813671 119 1.11821
  10 0.186329 121 1.23521
  11 1.18633 106 0.939455
  12 2.18633 131 1.22288
  13 3.18633 129 1.31537
  14 4.18633 135 1.39411
  15 5.18633 130 1.15272
  16 6.18633 115 1.06996
  17 7.18633 128 1.14901
  18 8.18633 123 1.16249
  19 9.18633 135 1.32881
  20 10.1863 121 1.24389
  21 11.1863 110 1.13399
  22 12.1863 119 1.07001
  23 13.1863 128 1.27094
  24 14.1863 126 1.26482
  25 15.1863 125 1.22413
  26 16.1863 118 1.16606
  27 17.1863 121 1.29926
  28 18.1863 117 1.19942
  29 19.1863 120 1.02697
  30 20.1863 79 0.623852
19560000 30 3640
  1 -8.81367 98 1.03676
  2 -7.81367 144 1.34676
  3 -6.81367 116 1.12761
  4 -5.81367 117 1.13125
  5 -4.81367 135 1.31179
  6 -3.81367 116 1.19719
  7 -2.81367 132 1.2944
  8 -1.81367 132 1.23836
  9 -0.813671 108 0.978372
  10 0.186329 110 1.09784
  11 1.18633 109 1.15245
  12 2.18633 121 1.13645
  13 3.18633 127 1.20106
  14 4.18633 118 1.22091
  15 5.18633 143 1.36791
  16 6.18633 123 1.20348
  17 7.18633 119 0.987148
  18 8.18633 127 1.21236
  19 9.18633 132 1.36527
  20 10.1863 132 1.3677
  21 11.1863 118 1.15123
  22 12.1863 110 1.0579
  23 13.1863 128 1.30941
  24 14.1863 126 1.29571
  25 15.1863 120 1.11389
  26 16.1863 122 1.17735
  27 17.1863 126 1.45236
  28 18.1863 109 1.07161
  29 19.1863 119 1.0493
  30 20.1863 103 0.904863
19570000 30 3640
  1 -8.81367 105 1.11781
  2 -7.81367 144 1.3055
  3 -6.81367 111 1.12272
  4 -5.81367 126 1.32393
  5 -4.81367 129 1.15912
  6 -3.81367 132 1.36648
  7 -2.81367 114 1.01915
  8 -1.81367 113 1.17015
  9 -0.813671 131 1.3116
  10 0.186329 107 1.01164
  11 1.18633 94 0.944092
  12 2.18633 132 1.28916
  13 3.18633 135 1.27167
  14 4.18633 118 1.28648
  15 5.18633 126 1.07673
  16 6.18633 131 1.32524
  17 7.18633 122 1.14284
  18 8.18633 118 1.01801
  19 9.18633 146 1.4878
  20 10.1863 113 1.15028
  21 11.1863 123 1.33523
  22 12.1863 109 1.00023
  23 13.1863 127 1.28913
  24 14.1863 123 1.25801
  25 15.1863 119 1.154
  26 16.1863 127 1.33151
  27 17.1863 115 1.18904
  28 18.1863 116 1.1903
  29 19.1863 124 1.04917
  30 20.1863 110 1.02527
19580000 30 3640
  1 -8.81367 99 0.935024
  2 -7.81367 146 1.5112
  3 -6.81367 116 1.07502
  4 -5.81367 133 1.38102
  5 -4.81367 116 1.08746
  6 -3.81367 129 1.29614
  7 -2.81367 133 1.36115
  8 -1.81367 127 1.15119
  9 -0.813671 119 1.24876
  10 0.186329 105 0.975027
  11 1.18633 105 1.08497
  12 2.18633 129 1.21875
  13 3.18633 128 1.17508
  14 4.18633 130 1.40865
  15 5.18633 120 1.12002
  16 6.18633 131 1.18129
  17 7.18633 125 1.16001
  18 8.18633 118 1.10013
  19 9.18633 144 1.50356
  20 10.1863 131 1.40611
  21 11.1863 112 1.15117
  22 12.1863 114 1.08122
  23 13.1863 135 1.30001
  24 14.1863 116 1.13882
  25 15.1863 109 1.11116
  26 16.1863 122 1.26987
  27 17.1863 119 1.25996
  28 18.1863 120 1.20617
  29 19.1863 107 0.882624
  30 20.1863 102 0.929989
19590000 30 3640
  1 -8.81367 68 0.665996
  2 -7.81367 141 1.41642
  3 -6.81367 119 1.11903
  4 -5.81367 136 1.32803
  5 -4.81367 124 1.21604
  6 -3.81367 129 1.23598
  7 -2.81367 124 1.32424
  8 -1.81367 140 1.31441
  9 -0.813671 122 1.18761
  10 0.186329 115 1.08423
  11 1.18633 98 1.01312
  12 2.18633 134 1.27595
  13 3.18633 140 1.29329
  14 4.18633 124 1.25342
  15 5.18633 145 1.38173
  16 6.18633 113 1.12018
  17 7.18633 120 1.08048
  18 8.18633 116 1.05941
  19 9.18633 147 1.50482
  20 10.1863 135 1.40765
  21 11.1863 109 1.1065
  22 12.1863 120 1.08797
  23 13.1863 124 1.28702
  24 14.1863 127 1.26843
  25 15.1863 109 1.03934
  26 16.1863 120 1.24582
  27 17.1863 122 1.3132
  28 18.1863 115 1.17245
  29 19.1863 133 1.11669
  30 20.1863 71 0.642296
19600000 30 3640
  1 -8.81367 89 0.875576
  2 -7.81367 144 1.45725
  3 -6.81367 124 1.23051
  4 -5.81367 126 1.2355
  5 -4.81367 125 1.09984
  6 -3.81367 130 1.35746
  7 -2.81367 129 1.28782
  8 -1.81367 112 1.08603
  9 -0.813671 123 1.16349
  10 0.186329 110 1.09736
  11 1.18633 104 1.00889
  12 2.18633 138 1.30044
  13 3.18633 130 1.29527
  14 4.18633 126 1.28168
  15 5.18633 126 1.22931
  16 6.18633 132 1.26167
  17 7.18633 122 1.01156
  18 8.18633 121 1.23429
  19 9.18633 146 1.46843
  20 10.1863 127 1.21195
  21 11.1863 106 1.16063
  22 12.1863 128 1.136
  23 13.1863 127 1.29657
  24 14.1863 120 1.25927
  25 15.1863 115 1.06623
  26 16.1863 119 1.2292
  27 17.1863 115 1.21689
  28 18.1863 121 1.26662
  29 19.1863 112 0.924341
  30 20.1863 93 0.834552
19610000 30 3640
  1 -8.81367 109 1.10405
  2 -7.81367 135 1.37535
  3 -6.81367 120 1.20574
  4 -5.81367 123 1.12162
  5 -4.81367 117 1.12542
  6 -3.81367 131 1.37654
  7 -2.81367 125 1.25968
  8 -1.81367 125 1.19946
  9 -0.813671 114 1.05651
  10 0.186329 116 1.2548
  11 1.18633 102 0.913199
  12 2.18633 136 1.3202
  13 3.18633 124 1.21079
  14 4.18633 127 1.26481
  15 5.18633 117 1.17944
  16 6.18633 127 1.20829
  17 7.18633 127 1.19958
  18 8.18633 112 1.09409
  19 9.18633 143 1.39417
  20 10.1863 133 1.41047
  21 11.1863 126 1.31371
  22 12.1863 110 1.00119
  23 13.1863 115 1.16176
  24 14.1863 126 1.32145
  25 15.1863 130 1.23219
  26 16.1863 112 1.15421
  27 17.1863 117 1.27857
  28 18.1863 117 1.12677
  29 19.1863 121 1.03635
  30 20.1863 103 0.984744
19620000 30 3640
  1 -8.81367 88 0.96164
  2 -7.81367 139 1.29765
  3 -6.81367 118 1.21892
  4 -5.81367 130 1.26878
  5 -4.81367 123 1.14031
  6 -3.81367 135 1.38118
  7 -2.81367 127 1.24267
  8 -1.81367 122 1.13777
  9 -0.813671 123 1.199
  10 0.186329 105 1.04915
  11 1.18633 109 1.09293
  12 2.18633 134 1.25276
  13 3.18633 130 1.23764
  14 4.18633 127 1.35506
  15 5.18633 116 1.07537
  16 6.18633 131 1.22269
